spotifyid,DataSet,Wonder,Transcendence,Tenderness,Nostalgia,Peacefulness,Power,Joy,Tension,Sadness,mp3,spec_npy,n_mels,n_frames
0bgU12wnOBsOSKwYALZaNt,Trompa-Mer,0.0208333333333333,0.0625,0.0,0.0,0.0625,0.1666666666666666,0.0208333333333333,0.2083333333333333,0.4583333333333333,"DataSets\audio\Francis Poulenc - 4 Motets pour un temps de pénitence, FP 97_ No. 1, Timore et tremor.mp3","DataSets\img\Francis Poulenc - 4 Motets pour un temps de pénitence, FP 97_ No. 1, Timore et tremor.npy",128.0,91057.0
5LHdiHe2STOGLqCsmvE8J5,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0625,0.0208333333333333,0.8541666666666666,0.0625,DataSets\audio\Veljo Tormis - Mardilaulud_ V. Lausumine (Martinmas Songs) [Casting a Spell].mp3,DataSets\img\Veljo Tormis - Mardilaulud_ V. Lausumine (Martinmas Songs) [Casting a Spell].npy,128.0,8680.0
51LyQ6hNUA8SYfgUaWyFd6,Trompa-Mer,0.0,0.0416666666666666,0.0,0.0,0.0,0.0208333333333333,0.0,0.0416666666666666,0.8958333333333334,,,,
0gut4KjRdBjFWh6Ntqsr2p,Trompa-Mer,0.0,0.0833333333333333,0.0,0.0,0.0416666666666666,0.0208333333333333,0.0208333333333333,0.0416666666666666,0.7916666666666666,"DataSets\audio\Olli Kortekangas - 3 Fiord Sketches_ No. 2, Sun and Moon.mp3","DataSets\img\Olli Kortekangas - 3 Fiord Sketches_ No. 2, Sun and Moon.npy",128.0,16880.0
0ehijscn7nA2lK0595kXJG,Trompa-Mer,0.0,0.0,0.024390243902439,0.0,0.073170731707317,0.0,0.0,0.073170731707317,0.8292682926829268,DataSets\audio\Francis Poulenc - Un soir de neige FP 126 (Kantate)_ No. 3 Bois meurtri.mp3,DataSets\img\Francis Poulenc - Un soir de neige FP 126 (Kantate)_ No. 3 Bois meurtri.npy,128.0,14466.0
1FOyn8GnJaaEeaSBeHIA1s,Trompa-Mer,0.0,0.048780487804878,0.3658536585365853,0.0,0.4146341463414634,0.024390243902439,0.048780487804878,0.048780487804878,0.048780487804878,"DataSets\audio\Johannes Brahms - 12 Lieder und Romanzen, Op. 44_ No. 1, Minnelied.mp3","DataSets\img\Johannes Brahms - 12 Lieder und Romanzen, Op. 44_ No. 1, Minnelied.npy",128.0,7943.0
3ZjI5q4WOJyVD7r4gfhEhv,Trompa-Mer,0.0,0.0,0.3333333333333333,0.0,0.3541666666666667,0.0208333333333333,0.125,0.0,0.1666666666666666,"DataSets\audio\Antonín Dvořák - 13 Moravian Songs, Op. 32_ IV. Parting without Sorrow.mp3","DataSets\img\Antonín Dvořák - 13 Moravian Songs, Op. 32_ IV. Parting without Sorrow.npy",128.0,7105.0
4GTPd683y4bmn0PRc9WjEr,Trompa-Mer,0.0454545454545454,0.2272727272727272,0.1818181818181818,0.0,0.2727272727272727,0.0,0.2727272727272727,0.0,0.0,"DataSets\audio\Juan-Alfonso Garcia - 7 Proverbios_ No. 1, Entre el vivir el soñar.mp3","DataSets\img\Juan-Alfonso Garcia - 7 Proverbios_ No. 1, Entre el vivir el soñar.npy",128.0,5349.0
7vXHGrMdYNF0tiifMt53Dy,Trompa-Mer,0.0384615384615384,0.0,0.0,0.0,0.0,0.3076923076923077,0.5,0.1538461538461538,0.0,"DataSets\audio\Juan-Alfonso Garcia - 7 Proverbios_ No. 4, Qué difficil es.mp3","DataSets\img\Juan-Alfonso Garcia - 7 Proverbios_ No. 4, Qué difficil es.npy",128.0,2084.0
5hyYKS4UlJGZjzF3IoaGLJ,Trompa-Mer,0.3478260869565217,0.0,0.0,0.0,0.0,0.2608695652173913,0.3478260869565217,0.0434782608695652,0.0,"DataSets\audio\Juan-Alfonso Garcia - 7 Proverbios_ No. 7, Tartarín.mp3","DataSets\img\Juan-Alfonso Garcia - 7 Proverbios_ No. 7, Tartarín.npy",128.0,5349.0
5dYIevXJe86lA0Ov1mmh7T,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217391304,0.9130434782608696,0.0,"DataSets\audio\Juan-Alfonso Garcia - 6 Caprichos_ No. 3, Crótalo.mp3","DataSets\img\Juan-Alfonso Garcia - 6 Caprichos_ No. 3, Crótalo.npy",128.0,5349.0
2TU95hgoGKts0OOxPMjvrl,Trompa-Mer,0.074074074074074,0.0,0.0,0.0,0.037037037037037,0.1851851851851851,0.3333333333333333,0.2962962962962963,0.074074074074074,DataSets\audio\Rodolfo Halffter - Epitafio de Dulcinea.mp3,DataSets\img\Rodolfo Halffter - Epitafio de Dulcinea.npy,128.0,21211.0
7wbxjBoWQQL7wsS6EEgOJw,Trompa-Mer,0.1071428571428571,0.2142857142857142,0.0,0.0,0.1071428571428571,0.1785714285714285,0.1785714285714285,0.1071428571428571,0.1071428571428571,DataSets\audio\Rodolfo Halffter - Epitafio de Sancho Panza.mp3,DataSets\img\Rodolfo Halffter - Epitafio de Sancho Panza.npy,128.0,21211.0
152YAX7PjfzSL8YQOTXe5f,Trompa-Mer,0.0,0.2,0.0333333333333333,0.0,0.3,0.1666666666666666,0.0,0.1,0.2,"DataSets\audio\Juan-Alfonso Garcia - 7 Proverbios_ No. 3, Despacito y buena letra.mp3","DataSets\img\Juan-Alfonso Garcia - 7 Proverbios_ No. 3, Despacito y buena letra.npy",128.0,5349.0
5sqYrTCTqA1IWjgKv4vxOt,Trompa-Mer,0.0,0.2142857142857142,0.0714285714285714,0.0,0.1071428571428571,0.0714285714285714,0.1071428571428571,0.0357142857142857,0.3928571428571428,"DataSets\audio\Juan-Alfonso Garcia - Amarillos_ No. 1, Plenitud dorada.mp3","DataSets\img\Juan-Alfonso Garcia - Amarillos_ No. 1, Plenitud dorada.npy",128.0,5349.0
2QNGtrmFLtSavGA5EPUi1u,Trompa-Mer,0.037037037037037,0.1111111111111111,0.037037037037037,0.0,0.037037037037037,0.1851851851851851,0.1481481481481481,0.4074074074074074,0.037037037037037,"DataSets\audio\Juan-Alfonso Garcia - 6 Caprichos_ No. 4, Chumbera.mp3","DataSets\img\Juan-Alfonso Garcia - 6 Caprichos_ No. 4, Chumbera.npy",128.0,5349.0
5lV9bzXhBYRL1MqUicvWNY,Trompa-Mer,0.0416666666666666,0.0,0.0,0.0,0.0416666666666666,0.0,0.0833333333333333,0.8333333333333334,0.0,"DataSets\audio\Juan-Alfonso Garcia - 6 Caprichos_ No. 5, Pita.mp3","DataSets\img\Juan-Alfonso Garcia - 6 Caprichos_ No. 5, Pita.npy",128.0,5349.0
5pvF7hKdwBRL0QQKCSqmZi,Trompa-Mer,0.0714285714285714,0.0357142857142857,0.0357142857142857,0.0,0.0,0.1071428571428571,0.2857142857142857,0.25,0.2142857142857142,"DataSets\audio\Juan-Alfonso Garcia - Amarillos_ No. 2, Tarde encendida.mp3","DataSets\img\Juan-Alfonso Garcia - Amarillos_ No. 2, Tarde encendida.npy",128.0,7371.0
5jCB7MXfknSWouuPZnIlSZ,Trompa-Mer,0.0,0.2307692307692307,0.0384615384615384,0.0,0.2692307692307692,0.0,0.0,0.1153846153846153,0.3461538461538461,"DataSets\audio\Juan-Alfonso Garcia - Amarillos_ No. 3, Serena de amarillos.mp3","DataSets\img\Juan-Alfonso Garcia - Amarillos_ No. 3, Serena de amarillos.npy",128.0,21882.0
1wyJrZjundLcJjJFCWHaaj,Trompa-Mer,0.037037037037037,0.074074074074074,0.0,0.0,0.074074074074074,0.1111111111111111,0.1851851851851851,0.3333333333333333,0.1851851851851851,"DataSets\audio\Juan-Alfonso Garcia - 6 Caprichos_ No. 1, Guitarra.mp3","DataSets\img\Juan-Alfonso Garcia - 6 Caprichos_ No. 1, Guitarra.npy",128.0,5349.0
2VhIYX89AJV2rEpFzyHPAJ,Trompa-Mer,0.0,0.0714285714285714,0.1071428571428571,0.0,0.3928571428571428,0.0,0.0,0.0714285714285714,0.3571428571428571,"DataSets\audio\Juan-Alfonso Garcia - 6 Caprichos_ No. 2, Candil.mp3","DataSets\img\Juan-Alfonso Garcia - 6 Caprichos_ No. 2, Candil.npy",128.0,10806.0
1xIyQEcnbco2Xi2kpFmQwq,Trompa-Mer,0.0,0.0434782608695652,0.0869565217391304,0.0,0.217391304347826,0.0,0.0,0.0,0.6521739130434783,"DataSets\audio\Juan-Alfonso Garcia - 6 Caprichos_ No. 6, Cruz.mp3","DataSets\img\Juan-Alfonso Garcia - 6 Caprichos_ No. 6, Cruz.npy",128.0,12627.0
3zWLGLDtXn84S5YnOJNJWN,Trompa-Mer,0.0333333333333333,0.1333333333333333,0.0666666666666666,0.0,0.1666666666666666,0.0333333333333333,0.1666666666666666,0.1666666666666666,0.2333333333333333,DataSets\audio\Pablo Ortiz - Gallos y Huesos_ Si Cuando Cae la Noche.mp3,DataSets\img\Pablo Ortiz - Gallos y Huesos_ Si Cuando Cae la Noche.npy,128.0,35620.0
4Fzg2fINfuvfLF3RIdDgkZ,Trompa-Mer,0.0,0.1481481481481481,0.037037037037037,0.0,0.1111111111111111,0.037037037037037,0.1111111111111111,0.037037037037037,0.5185185185185185,,,,
6qtEvMImPiolMMFb6JVB2q,Trompa-Mer,0.0,0.037037037037037,0.0,0.0,0.1851851851851851,0.0,0.0,0.1111111111111111,0.6666666666666666,,,,
79OvD8Uk5EKoFt5kRfNIxr,Trompa-Mer,0.037037037037037,0.1481481481481481,0.037037037037037,0.0,0.2962962962962963,0.0,0.037037037037037,0.1481481481481481,0.2962962962962963,DataSets\audio\Pablo Ortiz - Notker_ XIII. Organ Solo.mp3,DataSets\img\Pablo Ortiz - Notker_ XIII. Organ Solo.npy,128.0,4615.0
7rKbARub9Y2wdfgCk8OOCL,Trompa-Mer,0.0384615384615384,0.1153846153846153,0.0384615384615384,0.0,0.1153846153846153,0.0,0.0384615384615384,0.1538461538461538,0.5,DataSets\audio\Pablo Ortiz - Teatro Martín Fierro Suite for 3 Sopranos_ II. A Pedido Suyo....mp3,DataSets\img\Pablo Ortiz - Teatro Martín Fierro Suite for 3 Sopranos_ II. A Pedido Suyo....npy,128.0,5414.0
5RrNHFDYr7xwJU4Di6Ns9o,Trompa-Mer,0.0909090909090909,0.0,0.0909090909090909,0.0,0.0454545454545454,0.1818181818181818,0.5909090909090909,0.0,0.0,DataSets\audio\April Stevens - Teach Me Tiger (Arr. R. Sund).mp3,DataSets\img\April Stevens - Teach Me Tiger (Arr. R. Sund).npy,128.0,1901.0
6IS8a7T5zqd1hDZQkpobcP,Trompa-Mer,0.074074074074074,0.0,0.0,0.0,0.0,0.2222222222222222,0.1481481481481481,0.4814814814814814,0.074074074074074,"DataSets\audio\Benjamin Britten - Sacred and Profane, Op. 91_ No. 4, The long night.mp3","DataSets\img\Benjamin Britten - Sacred and Profane, Op. 91_ No. 4, The long night.npy",128.0,14145.0
4i9OMFEiXL62m2OriXVtan,Trompa-Mer,0.0833333333333333,0.0416666666666666,0.0,0.0,0.0,0.2083333333333333,0.3333333333333333,0.25,0.0833333333333333,DataSets\audio\Steve Reich - You Are (Variations)_ I. You are wherever your thoughts are.mp3,DataSets\img\Steve Reich - You Are (Variations)_ I. You are wherever your thoughts are.npy,128.0,79438.0
7BNo2o4lNCZHHtbiSrwG3k,Trompa-Mer,0.0,0.2,0.0,0.0,0.0333333333333333,0.2666666666666666,0.1,0.1666666666666666,0.2333333333333333,"DataSets\audio\Benjamin Britten - Sacred and Profane, Op. 91_ No. 1, St. Godric's Hymn.mp3","DataSets\img\Benjamin Britten - Sacred and Profane, Op. 91_ No. 1, St. Godric's Hymn.npy",128.0,11799.0
0faLF4FhS55lO2lrLE2r1l,Trompa-Mer,0.0833333333333333,0.0,0.0,0.0,0.0,0.0833333333333333,0.0416666666666666,0.7083333333333334,0.0833333333333333,"DataSets\audio\Benjamin Britten - Sacred and Profane, Op. 91_ No. 8, A death.mp3","DataSets\img\Benjamin Britten - Sacred and Profane, Op. 91_ No. 8, A death.npy",128.0,21874.0
0CHQJ0VzghuyunbsToP1Vz,Trompa-Mer,0.0689655172413793,0.1724137931034483,0.0,0.0,0.0689655172413793,0.0689655172413793,0.0689655172413793,0.3103448275862069,0.2413793103448276,"DataSets\audio\Frank Martin - Songs Of Ariel From Shakespeare's Tempest Iii, Act 4, Sc. Iii.mp3","DataSets\img\Frank Martin - Songs Of Ariel From Shakespeare's Tempest Iii, Act 4, Sc. Iii.npy",128.0,26111.0
6JoJe5zn3pvdwtBc1EOWHd,Trompa-Mer,0.0,0.0416666666666666,0.0833333333333333,0.0,0.2083333333333333,0.0,0.0,0.0416666666666666,0.625,"DataSets\audio\Edward Elgar - Scenes from the Bavarian Highlands, Op. 27_ No. 5. On the Alm.mp3","DataSets\img\Edward Elgar - Scenes from the Bavarian Highlands, Op. 27_ No. 5. On the Alm.npy",128.0,150718.0
2QQMwyq7TvBuZ8aQZAsZF2,Trompa-Mer,0.125,0.0416666666666666,0.0,0.0,0.0,0.0416666666666666,0.0833333333333333,0.625,0.0833333333333333,"DataSets\audio\Frank Martin - Songs Of Ariel From Shakespeare's Tempest I, Act 1, Sc. Ii.mp3","DataSets\img\Frank Martin - Songs Of Ariel From Shakespeare's Tempest I, Act 1, Sc. Ii.npy",128.0,9019.0
2TICIDkyiu7NmVczC4tWyj,Trompa-Mer,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.4,0.56,"DataSets\audio\William Schuman - Carols of Death_ No. 1, The Last Invocation.mp3","DataSets\img\William Schuman - Carols of Death_ No. 1, The Last Invocation.npy",128.0,20902.0
3rB5h93plfZW3B3DMDJQf5,Trompa-Mer,0.0,0.0,0.0769230769230769,0.0,0.0384615384615384,0.0,0.0384615384615384,0.1538461538461538,0.6923076923076923,"DataSets\audio\William Bolcom - The Mask_ No. 1, We Wear the Mask.mp3","DataSets\img\William Bolcom - The Mask_ No. 1, We Wear the Mask.npy",128.0,399.0
62yH0ofV5045MVZS8iBV2K,Trompa-Mer,0.074074074074074,0.1111111111111111,0.1111111111111111,0.0,0.2592592592592592,0.074074074074074,0.1851851851851851,0.0,0.1851851851851851,"DataSets\audio\Edward Elgar - Scenes from the Bavarian Highlands, Op. 27_ No. 1. The Dance.mp3","DataSets\img\Edward Elgar - Scenes from the Bavarian Highlands, Op. 27_ No. 1. The Dance.npy",128.0,150718.0
6fOL6xjXCP8HN1WKZjdEVk,Trompa-Mer,0.28125,0.125,0.03125,0.0,0.09375,0.0625,0.0,0.25,0.15625,DataSets\audio\Kate Whitley - Theories of Quantum Mechanics_ II. Loop Quantum Gravity.mp3,DataSets\img\Kate Whitley - Theories of Quantum Mechanics_ II. Loop Quantum Gravity.npy,128.0,4469.0
3aYBoCig7uTHMYxyGr3wAy,Trompa-Mer,0.1153846153846153,0.1153846153846153,0.0,0.0,0.0,0.0769230769230769,0.5384615384615384,0.1153846153846153,0.0384615384615384,DataSets\audio\Bob Chilcott - You and Me_ I. Brightness.mp3,DataSets\img\Bob Chilcott - You and Me_ I. Brightness.npy,128.0,12964.0
11uWBIkJDSGhP1vB7zWryz,Trompa-Mer,0.0,0.1153846153846153,0.1153846153846153,0.0,0.2692307692307692,0.0,0.1153846153846153,0.0,0.3846153846153846,"DataSets\audio\Johannes Brahms - 12 Lieder und Romanzen, Op. 44_ No. 9, Am Wildbach die Weiden.mp3","DataSets\img\Johannes Brahms - 12 Lieder und Romanzen, Op. 44_ No. 9, Am Wildbach die Weiden.npy",128.0,4414.0
16ZdfGO9J16VA6AB7WOPIh,Trompa-Mer,0.12,0.04,0.0,0.0,0.0,0.12,0.64,0.08,0.0,"DataSets\audio\Johannes Brahms - 13 Canons, Op. 113_ No. 3, Sitzt a schons Vogerl aufm Dannabaum.mp3","DataSets\img\Johannes Brahms - 13 Canons, Op. 113_ No. 3, Sitzt a schons Vogerl aufm Dannabaum.npy",128.0,3100.0
65mzay1qpkonZeZ5vg3CNm,Trompa-Mer,0.1690140845070422,0.0,0.0,0.0,0.0140845070422535,0.2112676056338028,0.1126760563380281,0.4929577464788732,0.0,DataSets\audio\Paul Hindemith - Lieder nach alten Texten op. 33 VI. Landknechtstrinklied.mp3,DataSets\img\Paul Hindemith - Lieder nach alten Texten op. 33 VI. Landknechtstrinklied.npy,128.0,6943.0
6x8rdXb1gxj7fNjHtHW2GP,Trompa-Mer,0.0689655172413793,0.0,0.0,0.0,0.0689655172413793,0.2068965517241379,0.3448275862068966,0.1724137931034483,0.1379310344827586,"DataSets\audio\Robert Schumann - Ritornelle in canonischen Weisen, Op. 65_ No. 2, Lasst Lautenspiel und Becherklang.mp3","DataSets\img\Robert Schumann - Ritornelle in canonischen Weisen, Op. 65_ No. 2, Lasst Lautenspiel und Becherklang.npy",128.0,8748.0
2x1UV95kQQ4uPu1j5E79c1,Trompa-Mer,0.037037037037037,0.1851851851851851,0.037037037037037,0.0,0.074074074074074,0.1851851851851851,0.1481481481481481,0.1111111111111111,0.2222222222222222,"DataSets\audio\Johannes Brahms - Seven Songs, Op. 62_ VII. Vergangen ist mir Glück und Heil.mp3","DataSets\img\Johannes Brahms - Seven Songs, Op. 62_ VII. Vergangen ist mir Glück und Heil.npy",128.0,11083.0
31kHSVt0VGt38rg0903Dgj,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.25,0.2916666666666667,0.0,"DataSets\audio\Johannes Brahms - 12 Deutsche Volkslieder, WoO 35_ No. 12, Altdeutsches Kampflied.mp3","DataSets\img\Johannes Brahms - 12 Deutsche Volkslieder, WoO 35_ No. 12, Altdeutsches Kampflied.npy",128.0,29565.0
4vJxWO3XpcE9agrMwJ30rF,Trompa-Mer,0.0,0.16,0.04,0.0,0.16,0.2,0.12,0.12,0.2,"DataSets\audio\Johannes Brahms - Fest-und Gedenksprüche, Op. 109_ II. Wenn ein starker Gewappneter.mp3","DataSets\img\Johannes Brahms - Fest-und Gedenksprüche, Op. 109_ II. Wenn ein starker Gewappneter.npy",128.0,34196.0
15MWl1GYa2yIQXfYZQldwH,Trompa-Mer,0.04,0.32,0.04,0.0,0.2,0.08,0.24,0.04,0.04,"DataSets\audio\Johannes Brahms - Fest-und Gedenksprüche, Op. 109_ III. Wo ist ein so herrlich Volk.mp3","DataSets\img\Johannes Brahms - Fest-und Gedenksprüche, Op. 109_ III. Wo ist ein so herrlich Volk.npy",128.0,25004.0
7Dw8gdCKqFs0TRqQ2oEOjc,Trompa-Mer,0.0,0.1111111111111111,0.074074074074074,0.0,0.1111111111111111,0.074074074074074,0.0,0.037037037037037,0.5925925925925926,"DataSets\audio\Johannes Brahms - 7 Lieder, Op. 62_ No. 6, Es geht ein Wehen.mp3","DataSets\img\Johannes Brahms - 7 Lieder, Op. 62_ No. 6, Es geht ein Wehen.npy",128.0,137210.0
0jicUl62JnKRdcDFK3zgdE,Trompa-Mer,0.0,0.0416666666666666,0.0,0.0,0.0833333333333333,0.0,0.0,0.125,0.75,DataSets\audio\Paul Hindemith - Eine lichte Mitternacht.mp3,DataSets\img\Paul Hindemith - Eine lichte Mitternacht.npy,128.0,19100.0
7wL0Ik6NgyKop2Nq0p3IPB,Trompa-Mer,0.037037037037037,0.2222222222222222,0.0,0.0,0.1851851851851851,0.074074074074074,0.0,0.1851851851851851,0.2962962962962963,"DataSets\audio\Robert Schumann - Romanzen und Balladen, Book 2, Op. 75_ Schnitter Tod.mp3","DataSets\img\Robert Schumann - Romanzen und Balladen, Book 2, Op. 75_ Schnitter Tod.npy",128.0,17608.0
2weOn3S9Ngnqz12J4LJ3xI,Trompa-Mer,0.0,0.0,0.0476190476190476,0.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.8571428571428571,,,,
77uJ4jU8UDiHXUaA5H9xWj,Trompa-Mer,0.0,0.2692307692307692,0.1923076923076923,0.0,0.1538461538461538,0.0769230769230769,0.0,0.1538461538461538,0.1538461538461538,,,,
7HoKAXINCEnv8lnqMA1HKx,Trompa-Mer,0.0,0.0,0.1851851851851851,0.0,0.3703703703703703,0.0,0.1851851851851851,0.0,0.2592592592592592,"DataSets\audio\Johannes Brahms - 12 Deutsche Volkslieder, WoO 35_ No. 3, Erlaube mir.mp3","DataSets\img\Johannes Brahms - 12 Deutsche Volkslieder, WoO 35_ No. 3, Erlaube mir.npy",128.0,10132.0
4KuV3snd78C4143lQzbOJm,Trompa-Mer,0.1538461538461538,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.3846153846153846,0.3846153846153846,DataSets\audio\Karlheinz Stockhausen - Stimmung_ Model 24.mp3,DataSets\img\Karlheinz Stockhausen - Stimmung_ Model 24.npy,128.0,49352.0
6tUDAhxHNwTdr2k2mQ1u8J,Trompa-Mer,0.0,0.1739130434782608,0.0434782608695652,0.0,0.3478260869565217,0.0,0.0,0.0,0.4347826086956521,"DataSets\audio\Johannes Brahms - Warum ist das Licht gegeben den Mühseligen, Op. 74 No. 1_ IV. Mit Fried und Freud.mp3","DataSets\img\Johannes Brahms - Warum ist das Licht gegeben den Mühseligen, Op. 74 No. 1_ IV. Mit Fried und Freud.npy",128.0,64046.0
7sPmR3SWTfhCX4qJ7HaqnP,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Mory Kanté - Diananko.mp3,DataSets\img\Mory Kanté - Diananko.npy,128.0,32676.0
0SPRweywD03wII0wKrbM4H,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Mory Kanté - Kounmakan.mp3,DataSets\img\Mory Kanté - Kounmakan.npy,128.0,28279.0
4IVHKHMht44oK1eUdmDMPu,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Kassé-Mady Diabaté - Maliba.mp3,DataSets\img\Kassé-Mady Diabaté - Maliba.npy,128.0,18565.0
1TwvdP2fQKOJr6fejMdu8T,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\King Kora - Nialing Koli.mp3,DataSets\img\King Kora - Nialing Koli.npy,128.0,33185.0
2ZXvgMJEQvayhSEgeZd7ss,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Harouna Samake - Lanaya Fouru.mp3,DataSets\img\Harouna Samake - Lanaya Fouru.npy,128.0,29732.0
5B9z8tzuRDusKjctuOGZ71,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Sory Diabate - Dimboré.mp3,DataSets\img\Sory Diabate - Dimboré.npy,128.0,31127.0
5djsiqc8TERPfHy6wt853D,Trompa-Mer,0.0,0.0,0.1428571428571428,0.0,0.1428571428571428,0.0,0.7142857142857143,0.0,0.0,,,,
13G8hYGWfdoJWsauBG9z6l,Trompa-Mer,0.0,0.25,0.0833333333333333,0.0,0.0,0.0833333333333333,0.0,0.1666666666666666,0.4166666666666667,DataSets\audio\Samba Touré - Goye.mp3,DataSets\img\Samba Touré - Goye.npy,128.0,33543.0
05lArncCXvMB7f95cDRVTi,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Fatou Guewel - Mooda.mp3,DataSets\img\Fatou Guewel - Mooda.npy,128.0,32271.0
7h9VcY0dnEhFeZjvPXmG4y,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,DataSets\audio\Kiné Lam - Souma Sagnone.mp3,DataSets\img\Kiné Lam - Souma Sagnone.npy,128.0,28238.0
0rWM5wpSlXxVufYX6gmgsJ,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Oumou Dioubate - Akafo.mp3,DataSets\img\Oumou Dioubate - Akafo.npy,128.0,29199.0
6exS6oFxPzvlu9TdC1AipK,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,DataSets\audio\Kandia Kouyate - Kassi Doundo.mp3,DataSets\img\Kandia Kouyate - Kassi Doundo.npy,128.0,30748.0
1yYVh9P32dkDowxATzuwpM,Trompa-Mer,0.2857142857142857,0.0,0.0,0.0,0.1428571428571428,0.0,0.4285714285714285,0.0,0.1428571428571428,DataSets\audio\Ali Farka Touré - Allah Uya.mp3,DataSets\img\Ali Farka Touré - Allah Uya.npy,128.0,27352.0
313OGD3ZgcMNSW78MIgLU2,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Bassekou Kouyate - Ayé Sira Bla.mp3,DataSets\img\Bassekou Kouyate - Ayé Sira Bla.npy,128.0,31944.0
2soB0LBJUMAn4u7mtLstAp,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Mamy Kanoute - Khontéla.mp3,DataSets\img\Mamy Kanoute - Khontéla.npy,128.0,22647.0
2TdpGmTV28dk9XPJhHq1h1,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,DataSets\audio\Oumou Sangaré - Yere faga.mp3,DataSets\img\Oumou Sangaré - Yere faga.npy,128.0,24513.0
3kferTMZPaSIU2dMD8iC9h,Trompa-Mer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DataSets\audio\Baaba Maal - Fulani Rock - Henrik Schwarz Remix.mp3,DataSets\img\Baaba Maal - Fulani Rock - Henrik Schwarz Remix.npy,128.0,51599.0
652pCTWaUT7h0VSZTVRR8D,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.5,0.0,DataSets\audio\Kandia Kouyate - Bouka.mp3,DataSets\img\Kandia Kouyate - Bouka.npy,128.0,63649.0
5Jj4dLJSNjJ6u34N0PLmat,Trompa-Mer,0.125,0.0,0.125,0.0,0.0,0.25,0.5,0.0,0.0,DataSets\audio\Nahawa Doumbia - Djina Mousso - Tom Jay Edit.mp3,DataSets\img\Nahawa Doumbia - Djina Mousso - Tom Jay Edit.npy,128.0,37138.0
0BjX2M40sE835swK7I6DpX,Trompa-Mer,0.0,0.0,0.2727272727272727,0.0,0.0909090909090909,0.0909090909090909,0.3636363636363636,0.0,0.1818181818181818,DataSets\audio\Seckou Keita - Rewmi.mp3,DataSets\img\Seckou Keita - Rewmi.npy,128.0,28441.0
7xVufW28g4qYZ5Yjx8ogVv,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.625,0.375,0.0,0.0,DataSets\audio\Dawda Jobarteh - Kanoo.mp3,DataSets\img\Dawda Jobarteh - Kanoo.npy,128.0,4889.0
6NzhUKCZNIOTCY5maTeHVk,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DataSets\audio\Bassekou Kouyate - Lament for Ali Farka.mp3,DataSets\img\Bassekou Kouyate - Lament for Ali Farka.npy,128.0,41053.0
5EY7EpFvKOQLViJqrSZ4uo,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,DataSets\audio\Kandia Kouyate - Dakolo.mp3,DataSets\img\Kandia Kouyate - Dakolo.npy,128.0,27501.0
3fHV9JUITZcOUvmoVzr3gK,Trompa-Mer,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,DataSets\audio\Ali Farka Touré - Hawa Dolo.mp3,DataSets\img\Ali Farka Touré - Hawa Dolo.npy,128.0,30317.0
5ZPiSiA9nVszZ09ooK2Ko1,Trompa-Mer,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,DataSets\audio\Ali Farka Touré - Petenere.mp3,DataSets\img\Ali Farka Touré - Petenere.npy,128.0,29424.0
